1001470;Ahlsell;4;;;;www.se.com;Verkstadsgatan 14;35246;Vaxjo;;sweden;
1001471;Ahlsell;4;;;;www.se.com;Exportgatan 41 A;42246;HISINGS BACKA;Västra Götalands Län;sweden;
1001472;Ahlsell;4;;;;www.se.com;Ventilvagen 16;54134;SKÖVDE;;sweden;
1001473;Ahlsell;4;;;;www.se.com;Vaxelgatan 8;82640;Soderhamn;;sweden;
1001474;Ahlsell;4;;;;www.se.com;Mandagsgatan 5;25664;Helsingborg;;sweden;
1001475;Ahlsell;4;;;;www.se.com;Rosterigränd 12;11798;Stockholm;;sweden;
1001476;Ahlsell;4;;;;www.se.com;Massvagen 4;12530;Alvsjo;Blekinge Län;sweden;
1001477;Ahlsell;4;;;;www.se.com;TERMINALGATAN PORT 19;69481;HALLSBERG;;sweden;
1001478;Alcadon AB;4;;;;www.se.com;Segelbåtsvägen 7;112 64;Stockholm;Stockholms Län;sweden;
1001479;Ahlsell;4;;;;www.se.com;Teknikervägen 14;14945;Nynäshamn;Stockholms Län;sweden;
1001481;Anixter Sverige AB;4;;;;www.se.com;Fagerstagatan 18 A;16353;SPANGA;;sweden;
1001485;Bjorndalens Elektriska AB;4;;;;www.se.com;Vegavagen 13;46159;TROLLHATTAN;Stockholms Län;sweden;
1001490;Ahlsell;4;;;;www.se.com;Grafitvagen 17;46138;TROLLHÄTTAN;Västra Götalands Län;sweden;
1001495;Coromatic AB;4;;;;www.se.com;EA Rosengrens gata 29;42131;Västra Frölunda;Västra Götalands Län;sweden;
1001496;Coromatic AB;4;;;;www.se.com;Skallebackavagen 6;30241;Halmstad;Hallands Län;sweden;
1001497;Coromatic AB-hammaro;4;;;;www.se.com;Kantyxegatan 25;21376;Malmoe;Skåne Län;sweden;
1001499;Coromatic Nord AB;4;;;;www.se.com;Brosslarvagen 13;83172;Ostersund;Jämtlands Län;sweden;
1001500;Coromatic Piteå;4;;;;www.se.com;Hammarvagen 7;94336;Ojebyn;Norrbottens Län;sweden;
1001501;Ahlsell;4;;;;www.se.com;Ovädersgatan 12;41834;GÖTEBORG;Västra Götalands Län;sweden;
1001502;DK Elservice;4;;;;www.se.com;EKARP 519;274 92;Skurup;Skåne Län;sweden;
1001505;El AB Olle Widell;4;;;;www.se.com;Lehultsvagen 2;28022;VITTSJO;Stockholms Län;sweden;
1001510;Elektroskandia;4;;;;www.se.com;Grustagsvagen 2;57225;Oskarshamn;;sweden;
1001511;Elektroskandia;4;;;;www.se.com;Johannefredsgatan 3;43124;MÖLNDAL;;sweden;
1001512;Ahlsell;4;;;;www.se.com;Sagverksgatan 14-16;65111;Karlstad;;sweden;
1001515;Elkedjan;4;;;;www.se.com;Idrottsvagen 7;33421;Anderstorp;Jönköpings Län;sweden;
1001517;Enaco i Sverige AB;4;;;;www.se.com;Stenyxegatan 34;213 76;Malmö;Skåne Län;sweden;
1001523;Ahlsell;4;;;;www.se.com;Industrivagen 4;90130;Umea;;sweden;
1001526;IDE-EL AB;4;;;;www.se.com;johan skyttesväg 212;12523;älvsjö;Stockholms Län;sweden;
1001531;Klang AB;4;;;;www.se.com;Kustvägen 72;27456;Abbekås;Skåne Län;sweden;
1001533;Modern Elteknik AB;4;;;;www.se.com;Hildedalsgatan 3;40072;Goteborg;Västra Götalands Län;sweden;
1001534;Ahlsell;4;;;;www.se.com;Morabergsvagen 10;15242;Sodertalje;;sweden;
1001535;mralfinson arkitektur & design;4;;;;www.se.com;Sidogången 12;50752;Borås;Västra Götalands Län;sweden;
1001540;Provektor Sweden AB;4;;;;www.se.com;Afsengatan 2;53223;Skara;;sweden;
1001543;Selga;4;;;;www.se.com;Grossistgatan 4;55302;Jonkoping;;sweden;
1001544;Selga;4;;;;www.se.com;Midgardsvagen 10;97334;Lulea;;sweden;
1001545;Ahlsell;4;;;;www.se.com;Vretgatan 5;93124;Skelleftea;;sweden;
1001546;Selga;4;;;;www.se.com;Maskinvagen 14C;93137;Skelleftea;;sweden;
1001547;Selga;4;;;;www.se.com;Göteborgsvägen 100;43137;GÖTEBORG;;sweden;
1001548;Selga;4;;;;www.se.com;Tjuvbackevagen 3;39239;Kalmar;;sweden;
1001550;Solar;4;;;;www.se.com;Umestan 140;90403;Umeå;Västerbottens Län;sweden;
1001551;Solar;4;;;;www.se.com;Muskotvagen 3;30262;Halmstad;;sweden;
1001554;Storel;4;;;;www.se.com;Kardanvagen 35;46138;TROLLHATTAN;;sweden;
1001559;Teknisk Fastighetsservice i Norrland AB;4;;;www.tfservice.se;www.se.com;Verkstadsgatan 6;85633;Sundsvall;Västernorrlands Län;sweden;
1001564;UCS Industrial IT AB;4;;;https://www.ucsind.se/;www.se.com;Teknikringen 4,;583 30;Linköping;Östergötlands Län;sweden;
